"Tabela 8159 - Produção Física Industrial, por seções e atividades industriais (série encerrada em dezembro de 2022)"
"Variável - PIMPF - Número-índice (2012=100) (Número-índice)"
"";"Mês x Seções e atividades industriais (CNAE 2.0)"
"";"janeiro 2002";"fevereiro 2002";"março 2002";"abril 2002";"maio 2002";"junho 2002";"julho 2002";"agosto 2002";"setembro 2002";"outubro 2002";"novembro 2002";"dezembro 2002";"janeiro 2003";"fevereiro 2003";"março 2003";"abril 2003";"maio 2003";"junho 2003";"julho 2003";"agosto 2003";"setembro 2003";"outubro 2003";"novembro 2003";"dezembro 2003";"janeiro 2004";"fevereiro 2004";"março 2004";"abril 2004";"maio 2004";"junho 2004";"julho 2004";"agosto 2004";"setembro 2004";"outubro 2004";"novembro 2004";"dezembro 2004";"janeiro 2005";"fevereiro 2005";"março 2005";"abril 2005";"maio 2005";"junho 2005";"julho 2005";"agosto 2005";"setembro 2005";"outubro 2005";"novembro 2005";"dezembro 2005";"janeiro 2006";"fevereiro 2006";"março 2006";"abril 2006";"maio 2006";"junho 2006";"julho 2006";"agosto 2006";"setembro 2006";"outubro 2006";"novembro 2006";"dezembro 2006";"janeiro 2007";"fevereiro 2007";"março 2007";"abril 2007";"maio 2007";"junho 2007";"julho 2007";"agosto 2007";"setembro 2007";"outubro 2007";"novembro 2007";"dezembro 2007";"janeiro 2008";"fevereiro 2008";"março 2008";"abril 2008";"maio 2008";"junho 2008";"julho 2008";"agosto 2008";"setembro 2008";"outubro 2008";"novembro 2008";"dezembro 2008";"janeiro 2009";"fevereiro 2009";"março 2009";"abril 2009";"maio 2009";"junho 2009";"julho 2009";"agosto 2009";"setembro 2009";"outubro 2009";"novembro 2009";"dezembro 2009";"janeiro 2010";"fevereiro 2010";"março 2010";"abril 2010";"maio 2010";"junho 2010";"julho 2010";"agosto 2010";"setembro 2010";"outubro 2010";"novembro 2010";"dezembro 2010";"janeiro 2011";"fevereiro 2011";"março 2011";"abril 2011";"maio 2011";"junho 2011";"julho 2011";"agosto 2011";"setembro 2011";"outubro 2011";"novembro 2011";"dezembro 2011";"janeiro 2012";"fevereiro 2012";"março 2012";"abril 2012";"maio 2012";"junho 2012";"julho 2012";"agosto 2012";"setembro 2012";"outubro 2012";"novembro 2012";"dezembro 2012";"janeiro 2013";"fevereiro 2013";"março 2013";"abril 2013";"maio 2013";"junho 2013";"julho 2013";"agosto 2013";"setembro 2013";"outubro 2013";"novembro 2013";"dezembro 2013";"janeiro 2014";"fevereiro 2014";"março 2014";"abril 2014";"maio 2014";"junho 2014";"julho 2014";"agosto 2014";"setembro 2014";"outubro 2014";"novembro 2014";"dezembro 2014";"janeiro 2015";"fevereiro 2015";"março 2015";"abril 2015";"maio 2015";"junho 2015";"julho 2015";"agosto 2015";"setembro 2015";"outubro 2015";"novembro 2015";"dezembro 2015";"janeiro 2016";"fevereiro 2016";"março 2016";"abril 2016";"maio 2016";"junho 2016";"julho 2016";"agosto 2016";"setembro 2016";"outubro 2016";"novembro 2016";"dezembro 2016";"janeiro 2017";"fevereiro 2017";"março 2017";"abril 2017";"maio 2017";"junho 2017";"julho 2017";"agosto 2017";"setembro 2017";"outubro 2017";"novembro 2017";"dezembro 2017";"janeiro 2018";"fevereiro 2018";"março 2018";"abril 2018";"maio 2018";"junho 2018";"julho 2018";"agosto 2018";"setembro 2018";"outubro 2018";"novembro 2018";"dezembro 2018";"janeiro 2019";"fevereiro 2019";"março 2019";"abril 2019";"maio 2019";"junho 2019";"julho 2019";"agosto 2019";"setembro 2019";"outubro 2019";"novembro 2019";"dezembro 2019";"janeiro 2020";"fevereiro 2020";"março 2020";"abril 2020";"maio 2020";"junho 2020";"julho 2020";"agosto 2020";"setembro 2020";"outubro 2020";"novembro 2020";"dezembro 2020";"janeiro 2021";"fevereiro 2021";"março 2021";"abril 2021";"maio 2021";"junho 2021";"julho 2021";"agosto 2021";"setembro 2021";"outubro 2021";"novembro 2021";"dezembro 2021";"janeiro 2022";"fevereiro 2022";"março 2022";"abril 2022";"maio 2022";"junho 2022";"julho 2022";"agosto 2022";"setembro 2022";"outubro 2022";"novembro 2022";"dezembro 2022"
"";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral";"1 Indústria geral"
"Brasil";"72,39269";"69,71441";"77,39979";"79,59671";"80,44721";"77,49757";"83,26465";"83,58971";"82,11028";"89,17857";"83,89029";"74,61271";"73,98043";"71,78186";"77,41394";"76,52576";"79,68128";"76,29354";"81,34515";"81,63758";"85,65193";"89,99382";"84,59253";"77,87148";"76,79072";"74,03381";"86,92685";"82,19893";"86,33377";"86,12739";"90,09002";"92,14452";"92,13270";"93,48569";"91,79510";"84,72790";"81,04168";"76,38879";"88,04301";"86,98309";"91,10147";"91,39158";"90,50718";"95,59143";"92,01793";"93,72590";"92,40954";"86,62109";"83,65213";"80,20779";"92,39900";"85,66672";"95,35205";"91,10090";"93,75703";"98,56902";"93,24271";"97,46331";"95,85113";"86,96881";"87,00323";"82,57525";"96,44413";"90,61288";"99,89001";"96,86738";"99,83717";"104,93052";"98,35279";"107,82723";"102,40580";"92,62514";"94,78769";"91,07573";"97,74228";"99,23669";"102,45747";"103,27342";"108,50247";"106,91062";"107,32784";"108,42509";"96,18181";"79,11826";"78,66338";"76,06049";"88,55244";"85,22504";"91,26478";"92,19055";"97,71020";"99,63385";"99,44059";"105,61536";"101,37881";"94,07476";"91,20876";"88,95149";"105,07767";"99,30561";"104,27978";"102,49638";"106,88722";"108,14430";"105,79990";"107,73553";"106,77447";"96,57787";"93,22360";"95,41042";"104,37887";"97,49711";"107,10605";"102,80794";"106,06639";"110,82280";"104,78555";"106,27101";"104,18000";"95,67865";"88,69521";"89,83275";"99,69991";"92,76361";"102,45065";"98,25850";"104,49349";"111,51784";"103,42560";"111,79012";"104,83123";"92,24109";"94,49635";"88,06255";"97,70125";"101,82004";"104,97776";"101,70192";"108,02689";"112,04481";"107,29566";"112,58121";"106,14223";"90,08429";"92,60558";"92,29120";"97,29175";"96,02380";"101,71577";"94,91935";"104,43759";"106,34208";"105,61239";"109,26309";"99,79190";"87,71356";"88,09942";"83,72994";"94,33358";"88,82854";"93,06066";"92,49449";"95,46492";"97,59936";"94,31930";"97,24437";"87,55042";"77,20882";"76,26787";"75,82159";"83,68427";"83,00607";"86,25200";"87,65867";"89,61651";"92,99840";"90,66500";"90,17190";"86,47462";"77,23473";"77,88641";"75,86999";"85,42950";"79,30999";"90,12680";"88,44649";"92,11994";"96,66195";"92,97887";"95,14998";"90,60241";"81,00319";"82,25341";"77,26940";"86,24128";"86,48046";"84,40680";"91,05073";"95,78511";"98,22417";"90,73505";"95,78202";"89,48815";"77,95478";"80,68492";"79,07925";"81,00541";"83,34800";"90,99380";"85,80427";"93,43811";"96,20916";"91,77385";"97,02484";"87,96635";"76,93330";"80,02397";"78,86411";"77,88536";"60,28160";"71,17081";"78,38194";"90,99252";"93,89506";"95,36661";"97,33818";"90,22049";"83,33077";"81,91081";"79,08065";"86,08644";"81,28537";"88,35398";"87,88624";"92,27960";"93,37744";"91,48660";"89,73454";"86,29316";"79,20526";"75,92695";"75,87402";"84,49285";"80,88910";"88,83537";"87,51774";"91,95659";"95,95352";"91,81049";"91,26549";"87,03596";"78,21171"
"Fonte: IBGE - Pesquisa Industrial Mensal - Produção Física"

""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
